trial_id,genome_length,win_rate,num_games,num_solved,avg_guesses_solved,median_guesses_solved,avg_target_abs,mean_runtime_sec,total_runtime_sec,score,evo_pop_size,evo_genome_length,evo_generations_per_guess,evo_tournament_size,evo_crossover_rate,evo_mutation_rate,evo_elite_fraction,evo_mid_fraction,evo_min_char_index,fit_wrong_value_penalty,fit_error_tolerance,fit_value_weight,fit_green_bonus,fit_low_gray_bonus,fit_diversity_bonus_per_symbol,fit_diversity_min_symbols,fit_history_incopatibility_penalty,fit_repeat_guess_penalty
49,14,0.45,20,9,6.85,10.0,108534.51772222221,6.1377419099997494,122.75483819999499,24.450000000000003,580,20,22,3,0.7201553941043597,0.16057810293352126,0.11225325409942914,0.2597436747054086,4,25.37482901234567,35.825800823646055,1.8673026964984198,14.500341565434406,0.8237601292388181,1.9583424564998508,4,15.6789123456789,2.1207094387215415
47,24,0.35,20,7,7.15,10.0,85652.84513767483,6.783905744999902,135.67811489999804,13.549999999999997,366,20,41,3,0.5592566394986217,0.11866556940764267,0.1460256535035772,0.49317840206389174,4,25.37482901234567,31.869158856338085,1.753134064573012,17.359628233372952,4.581073276467705,2.318828077281887,3,15.6789123456789,46.12289408706673
54,18,0.65,20,13,5.45,5.0,34809.03999999999,4.044307079999816,80.88614159999634,48.65,585,20,16,3,0.6401280595864339,0.18038952618261828,0.12726711683404487,0.16833623218716234,4,25.37482901234567,18.990444064136934,1.2218856720802758,3.031581942441515,3.055783274735416,0.39324992543551507,3,15.6789123456789,47.63689872047034
50,30,0.5,20,10,6.35,10.0,115278.14050000001,7.046390519999659,140.92781039999318,30.950000000000003,1464,20,10,4,0.6435136754191821,0.02698955302468188,0.07195280170478632,0.4988818609819432,4,25.37482901234567,56.662718016674404,1.9530385816360523,9.967998471965572,3.531188534287878,0.30523278434567425,6,15.6789123456789,45.171639822593384
34,10,0.6,20,12,5.3,4.0,123199.19698306506,21.40810905999988,428.1621811999976,44.1,1234,20,44,5,0.4342322978049923,0.08075495043167705,0.042494906571909324,0.36995937729418327,4,25.37482901234567,54.77255545090097,1.7077596943010849,8.281252599385743,0.9028018097200349,1.6623498274387907,6,15.6789123456789,33.233401653617335
57,24,0.25,20,5,8.4,10.0,8191.716552486594,5.893564220000371,117.87128440000743,-0.20000000000000284,863,20,11,6,0.7335263097438169,0.021582413132479245,0.1341930222725575,0.4711282860582561,4,25.37482901234567,37.78204192370451,1.730816932441844,17.900221668448275,3.2796226356425033,1.6551782829482802,5,15.6789123456789,10.564311028990586
60,30,0.3,20,6,8.2,10.0,49874.27835648148,3.8681950549998874,77.36390109999775,5.400000000000002,337,20,20,4,0.881316549944447,0.1084767034779977,0.10433684834610513,0.3812895168715259,4,25.37482901234567,40.45180125086857,0.6181462316265387,8.12255478052825,2.641964953920282,1.033035553808776,5,15.6789123456789,3.8587944718817067
56,13,0.3,20,6,8.1,10.0,102343.97116666667,7.694700610000109,153.89401220000218,5.700000000000003,477,20,29,5,0.8148527204256579,0.2576850712043598,0.11687035011801013,0.23454653098494238,4,25.37482901234567,20.08932673580331,1.7770198968680067,16.3940970992452,1.9362361461851008,2.3606198742104536,5,15.6789123456789,44.302478850485016
48,25,0.45,20,9,7.0,10.0,66650.16802768488,13.058373529999699,261.167470599994,24.0,630,20,41,5,0.7034770478390896,0.04974644477781162,0.08351925392257638,0.1558803286571128,4,25.37482901234567,84.06941282864253,1.415995613689226,19.448540850671844,4.7039785651090025,2.1578729508843377,4,15.6789123456789,10.459384743139122
36,28,0.7,20,14,5.3,4.0,6615.803485351857,25.20798796500003,504.1597593000006,54.1,1496,20,40,2,0.5092628207596859,0.2190591446598756,0.1082675862987438,0.4872676462011538,4,25.37482901234567,58.15096598436348,1.3316110830843906,14.557961111124698,0.4745352141616018,1.8582639839161086,4,15.6789123456789,21.980327822954106
52,14,0.75,20,15,4.5,4.0,104211.7554326923,13.586131324999405,271.7226264999881,61.5,1233,20,29,6,0.5610132014800013,0.2962445073498169,0.12969486775076056,0.33147477068713177,4,25.37482901234567,73.85944697968102,0.8005966193292324,17.27465472535402,4.4099413360765665,1.1529684440977217,3,15.6789123456789,7.259950280320592
61,26,0.45,20,9,6.65,10.0,10895.865178571428,7.524922295000033,150.49844590000066,25.049999999999997,501,20,31,3,0.82155930804241,0.14751916284273478,0.028196494619258695,0.47989477489481946,4,25.37482901234567,69.38447452528754,1.4484921826844097,16.518059500062236,0.36752736151520526,1.7573833713050926,3,15.6789123456789,34.61532071915941
65,17,0.3,20,6,7.85,10.0,51917.72241794872,4.382568374999937,87.65136749999874,6.450000000000003,303,20,26,2,0.36381309822923313,0.15385746373917078,0.0927269346379233,0.2612726264395071,4,25.37482901234567,65.17885412273105,1.028540158084921,13.884030997505427,2.8922777269273117,1.7382161867653398,5,15.6789123456789,9.226202554149936
63,18,0.55,20,11,6.1,6.0,127057.14325396826,6.097876260000339,121.95752520000678,36.70000000000001,539,20,24,2,0.5119705603931612,0.26029552481599605,0.07131461905302094,0.4246252532479444,4,25.37482901234567,33.40319078041493,1.37672613523249,17.940897262349505,2.1510331681780643,0.9673675262125326,4,15.6789123456789,18.09990812962085
59,14,0.3,20,6,8.3,10.0,136558.74951960734,11.660432470000524,233.20864940001047,5.099999999999998,1422,20,13,4,0.8068361185379122,0.026021762240850732,0.08419539478603423,0.4960437714242819,4,25.37482901234567,24.681536900594587,0.6155241463198371,3.9699470158203782,0.46167009223568567,2.7574580971425258,3,15.6789123456789,19.197484606048725
55,23,0.7,20,14,5.2,5.0,152209.56922413796,13.608952405000128,272.17904810000255,54.4,799,20,40,3,0.7769492694274434,0.21386244150391978,0.12353849195025944,0.4270951995103399,4,25.37482901234567,21.816522790868117,1.3357437055337897,6.7625397939081555,4.246148819840389,0.7525575767544672,6,15.6789123456789,28.797018798950585
68,29,0.75,20,15,5.0,5.0,91454.11722222222,3.9343306149994532,78.68661229998906,60.0,730,20,12,4,0.36723271988723677,0.257362769685255,0.09517383660945773,0.13272760107267423,4,25.37482901234567,77.878301961127,1.5054666621912836,11.739793298086422,3.5420142084521413,1.2214907893797122,5,15.6789123456789,25.529735722860423
53,13,0.55,20,11,5.75,5.0,169448.38374999998,15.672592734999672,313.4518546999934,37.75000000000001,1329,20,28,6,0.8652382882632503,0.0993230854773082,0.14637174743801584,0.2877124602769648,4,25.37482901234567,15.756838214086379,1.9218805350060328,16.189014137271315,4.327600107912054,1.8165082087903586,6,15.6789123456789,15.852267816139237
46,22,0.65,20,13,4.95,3.0,107583.59418244308,22.618625805000192,452.37251610000385,50.15,1215,20,49,6,0.8499371286255695,0.29368270412381803,0.1059646930099325,0.13776443176892178,4,25.37482901234567,98.11730936054474,0.5650003533980918,7.973720080532702,3.6511619289000725,2.8130456881979455,6,15.6789123456789,33.198457960368486
67,21,0.5,20,10,5.95,10.0,130494.99542857143,6.6864268200004515,133.72853640000903,32.15,366,20,43,2,0.8333777821349864,0.047954636429102804,0.01036302417886098,0.19150875557644897,4,25.37482901234567,85.07226093004333,1.2190520298059742,16.523063065004692,3.6074032440514814,1.7574388715823759,6,15.6789123456789,10.040316433966364
58,21,0.7,20,14,4.75,4.0,114590.04933955913,15.59207547499991,311.8415094999982,55.75,938,20,44,5,0.6203865254948415,0.2890449827711548,0.08159371584879152,0.35530537315005895,4,25.37482901234567,50.82026309496808,1.4199292588043197,13.314459495623836,4.451739266870301,0.8064599258552522,6,15.6789123456789,39.15570668760576
66,21,0.7,20,14,5.0,5.0,124100.85013137152,9.006692994999138,180.13385989998278,55.0,1498,20,14,2,0.7504004427900748,0.061853822560006606,0.08051519530283055,0.2901798216232795,4,25.37482901234567,72.43209794201324,0.5401810199455166,2.134439265153402,1.4781460330257552,0.44768441505608625,4,15.6789123456789,10.858352401343609
51,20,0.7,20,14,4.65,4.0,85590.84756423684,21.00774388000009,420.1548776000018,56.05,1308,20,43,6,0.819200102312445,0.11394877755561868,0.043972429829696506,0.24386286868597332,4,25.37482901234567,35.57928999934158,0.6678335107542214,4.483466041803838,3.4726985692493284,0.11247437639975066,4,15.6789123456789,28.691755777182312
70,29,0.6,20,12,6.1,6.0,69266.69559152094,6.153448374999789,123.06896749999578,41.7,904,20,14,3,0.4645936976704894,0.19026132103728527,0.09809717606621353,0.15325812000921102,4,25.37482901234567,48.2369426243884,1.7107786729072325,19.06329378552708,4.757738457942128,2.7605870780703152,4,15.6789123456789,40.27534543909689
77,30,0.3,20,6,7.9,10.0,87846.78122619048,3.03776745999985,60.755349199997,6.299999999999997,362,20,15,2,0.804207899329295,0.08239378918332627,0.0875193740619428,0.42808896359988813,4,25.37482901234567,93.47343270633874,1.6135520673333275,18.855049820050453,0.6402274092540928,1.3934705074368163,6,15.6789123456789,31.40756027706066
