run_id,game_id,guess_index,generation_index,gen_runtime_s,fitness_mean,fitness_max,fitness_min,fitness_std
run_20251212_204829_baseline,0,0,17,0.12901619999320246,-15.326027876135868,4.776116470420933,-22.316352558730635,10.585738879832373
run_20251212_204829_baseline,0,0,18,0.0802834000060102,-16.091153571200156,4.776116470420933,-22.316352558730635,10.008227391871898
run_20251212_204829_baseline,0,0,19,0.08470539998961613,-15.729490833949958,4.776116470420933,-22.316352558730635,10.262981579074117
run_20251212_204829_baseline,0,0,20,0.07908950001001358,-15.374911936283178,4.776116470420933,-21.743805886462003,10.513169472783908
run_20251212_204829_baseline,0,0,21,0.09183349998784252,-15.244018171263063,4.776116470420933,-22.316352558730635,10.647787856263216
run_20251212_204829_baseline,0,0,22,0.07909280000603758,-15.69801026818038,4.776116470420933,-22.316352558730635,10.311887009422383
run_20251212_204829_baseline,0,0,23,0.08214069998939522,-15.980473296609812,4.776116470420933,-22.316352558730635,10.102480360063739
run_20251212_204829_baseline,0,0,24,0.07741150000947528,-15.900691802315906,4.776116470420933,-22.316352558730635,10.158639429956557
run_20251212_204829_baseline,0,0,25,0.07733720001124311,-16.134746889324532,4.776116470420933,-22.316352558730635,10.004836774288485
run_20251212_204829_baseline,0,0,26,0.08086820000607986,-15.813674692090231,4.776116470420933,-22.316352558730635,10.257041400198634
run_20251212_204829_baseline,0,0,27,0.08187350000662263,-16.08498012116443,4.776116470420933,-22.316352558730635,10.022096526169257
run_20251212_204829_baseline,0,0,28,0.07943450000311714,-16.374296101423273,4.776116470420933,-22.316352558730635,9.779871038700998
run_20251212_204829_baseline,0,0,29,0.08052230000612326,-16.204909858879763,4.776116470420933,-22.316352558730635,9.887573654113002
run_20251212_204829_baseline,0,0,30,0.08201759999792557,-15.812536531958656,4.776116470420933,-22.316352558730635,10.237739122005891
run_20251212_204829_baseline,0,0,31,0.07960120000643656,-15.361483223787051,4.776116470420933,-22.316352558730635,10.531887364193711
run_20251212_204829_baseline,0,0,32,0.08247389999451116,-16.157737614761015,4.776116470420933,-22.316352558730635,9.970605115760723
run_20251212_204829_baseline,0,0,33,0.07802480000827927,-15.751318889119162,4.776116470420933,-22.316352558730635,10.283401955655238
run_20251212_204829_baseline,0,0,34,0.07828819999122061,-15.629307577125749,4.776116470420933,-22.316352558730635,10.377097557373418
run_20251212_204829_baseline,0,1,0,0.0866974999953527,-33.07642134991372,-5.2325175927895184,-42.59032088710558,9.875367136729578
run_20251212_204829_baseline,0,1,1,0.08756099999300204,-31.5494363626988,11.591488097426646,-43.16286755937421,10.552871620690984
run_20251212_204829_baseline,0,1,2,0.09196360000350978,-31.303782942899954,11.591488097426646,-43.16286755937421,10.639189422384893
run_20251212_204829_baseline,0,1,3,0.08899499999824911,-30.262594437766598,11.591488097426646,-42.59032088710558,11.07868659965787
run_20251212_204829_baseline,0,1,4,0.08894610000425018,-29.480346344989584,11.591488097426646,-42.59032088710558,11.494413066241615
run_20251212_204829_baseline,0,1,5,0.08693950000451878,-28.196931417931335,11.591488097426646,-43.16286755937421,11.884632514730894
run_20251212_204829_baseline,0,1,6,0.08657879999373108,-27.51615521331319,11.591488097426646,-41.91990266870101,12.825288019506832
run_20251212_204829_baseline,0,1,7,0.08765000000130385,-25.80774616873094,11.591488097426646,-41.91990266870101,13.752265669947077
run_20251212_204829_baseline,0,1,8,0.0979158000118332,-24.696365001514906,11.591488097426646,-41.91990266870101,14.695932658723994
run_20251212_204829_baseline,0,1,9,0.08810399999492802,-23.654130753079286,11.591488097426646,-41.91990266870101,15.985049166418174
run_20251212_204829_baseline,0,1,10,0.08913780000875704,-22.339843677274388,11.591488097426646,-41.91990266870101,16.780419476143617
run_20251212_204829_baseline,0,1,11,0.09188089999952354,-21.597030097853114,11.591488097426646,-43.16286755937421,17.457838441398838
run_20251212_204829_baseline,0,1,12,0.09029839999857359,-23.4026799278121,11.591488097426646,-41.91990266870101,16.59598960141998
run_20251212_204829_baseline,0,1,13,0.08850080000411253,-22.513378496005956,11.591488097426646,-43.16286755937421,16.510975203676136
run_20251212_204829_baseline,0,1,14,0.09652799999457784,-21.86098870339399,11.591488097426646,-41.347355996432384,17.047024192367804
run_20251212_204829_baseline,0,1,15,0.08790569999837317,-22.327095707220778,11.591488097426646,-41.91990266870101,16.982198548302218
run_20251212_204829_baseline,0,1,16,0.10384029999841005,-21.668042131022066,11.591488097426646,-41.91990266870101,17.475722517910068
run_20251212_204829_baseline,0,1,17,0.08753250000881962,-22.69950282197155,11.591488097426646,-41.91990266870101,16.355982960109337
run_20251212_204829_baseline,0,1,18,0.08675190000212751,-21.906897472356167,11.591488097426646,-42.59032088710558,17.039036280724588
run_20251212_204829_baseline,0,1,19,0.09276540001155809,-22.344706682468146,11.591488097426646,-43.16286755937421,16.878901373242805
run_20251212_204829_baseline,0,1,20,0.08694940000714269,-23.023612269508224,11.591488097426646,-43.16286755937421,16.513345581559893
run_20251212_204829_baseline,0,1,21,0.08832620001339819,-22.150429509165335,11.591488097426646,-42.59032088710558,17.085572561208664
run_20251212_204829_baseline,0,1,22,0.08943710000312421,-22.00069823721345,11.591488097426646,-41.91990266870101,16.903174537062743
run_20251212_204829_baseline,0,1,23,0.09380930000043008,-22.084678442021403,11.591488097426646,-41.91990266870101,17.41561031214852
run_20251212_204829_baseline,0,1,24,0.0883002999908058,-21.97060328612043,11.591488097426646,-41.91990266870101,17.57257216050363
run_20251212_204829_baseline,0,1,25,0.08461679999891203,-21.54211766696537,11.591488097426646,-42.59032088710558,17.158891285738243
run_20251212_204829_baseline,0,1,26,0.08831939999072347,-22.204379322917568,11.591488097426646,-41.91990266870101,17.097757210113
run_20251212_204829_baseline,0,1,27,0.08629340000334196,-21.58021232817552,11.591488097426646,-41.91990266870101,17.203903221568098
run_20251212_204829_baseline,0,1,28,0.08739990000321995,-22.31705884818896,11.591488097426646,-42.59032088710558,16.867164398971383
run_20251212_204829_baseline,0,1,29,0.0890545000002021,-21.49439846679979,11.591488097426646,-41.347355996432384,17.061048066844
run_20251212_204829_baseline,0,1,30,0.09065810000174679,-22.12420299713598,11.591488097426646,-42.59032088710558,17.09730867083104
run_20251212_204829_baseline,0,1,31,0.08606630000576843,-21.34444853694751,11.591488097426646,-42.59032088710558,17.051395265812662
run_20251212_204829_baseline,0,1,32,0.08745039999485016,-22.24388484920897,11.591488097426646,-41.91990266870101,16.641587649668285
run_20251212_204829_baseline,0,1,33,0.09095979999983683,-21.949215494388476,11.591488097426646,-42.59032088710558,16.853397499629235
run_20251212_204829_baseline,0,1,34,0.08510349999414757,-22.707852854707934,11.591488097426646,-41.91990266870101,16.772995025673612
run_20251212_204829_baseline,0,2,0,0.09363039999152534,-28.89411710220674,1.5828540342161972,-43.16286755937421,6.725786354419535
run_20251212_204829_baseline,0,2,1,0.1565919999993639,-26.57512009390547,17.83431305216373,-43.16286755937421,8.813398826377002
run_20251212_204829_baseline,0,2,2,0.09962220001034439,-24.874034767181957,17.83431305216373,-43.16286755937421,11.179894507419446
run_20251212_204829_baseline,0,2,3,0.09476130000257399,-24.546059037418114,17.83431305216373,-43.16286755937421,11.939345769044763
run_20251212_204829_baseline,0,2,4,0.09272390000114683,-25.00712447407028,17.83431305216373,-43.16286755937421,12.067078331574637
run_20251212_204829_baseline,0,2,5,0.09063530000275932,-23.226838509270287,17.83431305216373,-42.59032088710558,12.936951932082971
run_20251212_204829_baseline,0,2,6,0.088941199996043,-22.84116838364549,17.83431305216373,-43.16286755937421,13.087763599322976
run_20251212_204829_baseline,0,2,7,0.0908558999944944,-21.540681147846684,17.83431305216373,-41.347355996432384,14.644378912421008
run_20251212_204829_baseline,0,2,8,0.14739490000647493,-20.726183036033447,17.83431305216373,-42.59032088710558,15.905105333137604
run_20251212_204829_baseline,0,2,9,0.0901542000065092,-20.245232255642534,17.83431305216373,-43.16286755937421,17.048583509660425
run_20251212_204829_baseline,0,2,10,0.088748799986206,-19.955694954596,17.83431305216373,-42.59032088710558,17.170507096957664
run_20251212_204829_baseline,0,2,11,0.09623109998938162,-18.86985088081535,17.83431305216373,-41.91990266870101,17.85813563927293
run_20251212_204829_baseline,0,2,12,0.08849039999768138,-19.246763844676444,17.83431305216373,-42.59032088710558,17.866173177962672
run_20251212_204829_baseline,0,2,13,0.09109969998826273,-18.02371530112881,17.83431305216373,-42.59032088710558,18.566449093563154
run_20251212_204829_baseline,0,2,14,0.09106120000069495,-19.04937289688477,17.83431305216373,-41.347355996432384,17.497777411294006
run_20251212_204829_baseline,0,2,15,0.0907673000037903,-19.278174229865307,17.83431305216373,-41.347355996432384,17.613148927070238
run_20251212_204829_baseline,0,2,16,0.09327480000501964,-18.15794748002797,17.83431305216373,-41.347355996432384,18.482125438795713
run_20251212_204829_baseline,0,2,17,0.08988569999928586,-18.227924367171845,17.83431305216373,-41.347355996432384,18.250444658567428
run_20251212_204829_baseline,0,2,18,0.08896300000196788,-19.33029480908492,17.83431305216373,-42.59032088710558,17.435974777569676
run_20251212_204829_baseline,0,2,19,0.08783820000826381,-18.12599107669177,17.83431305216373,-42.59032088710558,18.444656323248005
run_20251212_204829_baseline,0,2,20,0.09520000001066364,-18.215103566689546,17.83431305216373,-42.59032088710558,18.052479754321897
run_20251212_204829_baseline,0,2,21,0.09166629999526776,-18.667328615674062,17.83431305216373,-42.59032088710558,18.00637067768707
run_20251212_204829_baseline,0,2,22,0.08844940000562929,-18.657839905839637,17.83431305216373,-42.59032088710558,17.808547509366512
run_20251212_204829_baseline,0,2,23,0.09009759999753442,-18.28058718914036,17.83431305216373,-42.59032088710558,18.425976899468925
run_20251212_204829_baseline,0,2,24,0.08948730000702199,-19.402024792546,17.83431305216373,-42.59032088710558,17.48875716348421
run_20251212_204829_baseline,0,2,25,0.09037479999824427,-18.227248468140637,17.83431305216373,-42.59032088710558,18.344533166132116
run_20251212_204829_baseline,0,2,26,0.08915149999666028,-17.879870046965994,17.83431305216373,-42.59032088710558,18.70262667842199
run_20251212_204829_baseline,0,2,27,0.09326670000154991,-17.725572567104273,17.83431305216373,-41.347355996432384,18.651073042292705
run_20251212_204829_baseline,0,2,28,0.08718790000420995,-18.008488928884486,17.83431305216373,-42.59032088710558,18.703077502777347
run_20251212_204829_baseline,0,2,29,0.08919369999784976,-17.80904547822656,17.83431305216373,-41.347355996432384,18.693802007779894
run_20251212_204829_baseline,0,2,30,0.09192050001001917,-19.079215569526944,17.83431305216373,-42.59032088710558,17.9179848042649
run_20251212_204829_baseline,0,2,31,0.08830010000383481,-19.64140892392313,17.83431305216373,-41.347355996432384,17.40346104447268
run_20251212_204829_baseline,0,2,32,0.08996559999650344,-19.69059931379722,17.83431305216373,-42.59032088710558,17.628825476186087
run_20251212_204829_baseline,0,2,33,0.0918526000023121,-18.336723930636733,17.83431305216373,-42.59032088710558,18.510311173530162
run_20251212_204829_baseline,0,2,34,0.08897789999900851,-17.73701080561426,17.83431305216373,-43.16286755937421,18.851336054834697
run_20251212_204829_baseline,1,0,0,0.07894230000965763,-20.72798596431877,4.776116470420933,-22.316352558730635,2.555101331413147
run_20251212_204829_baseline,1,0,1,0.07854950000182725,-20.43011848762886,4.776116470420933,-22.316352558730635,3.2241188008365596
run_20251212_204829_baseline,1,0,2,0.0779225000005681,-19.920299863847223,4.776116470420933,-22.316352558730635,4.709001304176983
run_20251212_204829_baseline,1,0,3,0.08347130000765901,-19.18932773678512,4.776116470420933,-22.316352558730635,6.278523038168679
run_20251212_204829_baseline,1,0,4,0.07586799999990035,-17.637273816816982,4.776116470420933,-22.316352558730635,8.501523141705631
run_20251212_204829_baseline,1,0,5,0.07714369999303017,-16.355453596571984,4.776116470420933,-22.316352558730635,9.797867837437675
run_20251212_204829_baseline,1,0,6,0.07778069999767467,-15.878256563378248,4.776116470420933,-22.316352558730635,10.2085676501963
run_20251212_204829_baseline,1,0,7,0.07784939999692142,-15.434751437690903,4.776116470420933,-22.316352558730635,10.511557657803246
run_20251212_204829_baseline,1,0,8,0.078460399992764,-15.091769813955631,4.776116470420933,-22.316352558730635,10.762138715718741
run_20251212_204829_baseline,1,0,9,0.07684019999578595,-15.529391385904418,4.776116470420933,-22.316352558730635,10.42934758069435
run_20251212_204829_baseline,1,0,10,0.07973510000738315,-15.59065903279781,4.776116470420933,-22.316352558730635,10.410455323293428
run_20251212_204829_baseline,1,0,11,0.08056810000562109,-15.738469209196671,4.776116470420933,-22.316352558730635,10.308338731745952
run_20251212_204829_baseline,1,0,12,0.10035029999562539,-15.761530395856377,4.776116470420933,-22.316352558730635,10.27080567825917
run_20251212_204829_baseline,1,0,13,0.09139169999980368,-15.136313876838205,4.776116470420933,-22.316352558730635,10.729472139840228
run_20251212_204829_baseline,1,0,14,0.09017690000473522,-15.22032646094158,4.776116470420933,-22.316352558730635,10.649343920868082
run_20251212_204829_baseline,1,0,15,0.08373389999906067,-15.247787478977754,4.776116470420933,-22.316352558730635,10.624899967095141
run_20251212_204829_baseline,1,0,16,0.08424779999768361,-15.563267509897285,4.776116470420933,-22.316352558730635,10.404731183533128
run_20251212_204829_baseline,1,0,17,0.07636960000672843,-15.372241210203208,4.776116470420933,-22.316352558730635,10.55744590008862
run_20251212_204829_baseline,1,0,18,0.0783510000037495,-14.920661136179403,4.776116470420933,-22.316352558730635,10.867690135943622
run_20251212_204829_baseline,1,0,19,0.08084409999719355,-15.525658028401152,4.776116470420933,-22.316352558730635,10.44863580201858
run_20251212_204829_baseline,1,0,20,0.07758320000721142,-16.0394421170557,4.776116470420933,-22.316352558730635,10.067596865580333
run_20251212_204829_baseline,1,0,21,0.07825530000263825,-15.387942115820662,4.776116470420933,-22.316352558730635,10.544850982462952
run_20251212_204829_baseline,1,0,22,0.0805192999978317,-15.347120992335917,4.776116470420933,-22.316352558730635,10.573311752903665
run_20251212_204829_baseline,1,0,23,0.08035340000060387,-15.286848131359354,4.776116470420933,-22.316352558730635,10.598313558353235
run_20251212_204829_baseline,1,0,24,0.08274319999327417,-15.877118599154832,4.776116470420933,-22.316352558730635,10.186736990953912
run_20251212_204829_baseline,1,0,25,0.07897400000365451,-15.570404897910718,4.776116470420933,-22.316352558730635,10.425704118306927
run_20251212_204829_baseline,1,0,26,0.07815339999797288,-15.60506977401794,4.776116470420933,-22.316352558730635,10.402133145434291
run_20251212_204829_baseline,1,0,27,0.07650969999667723,-14.842203474541956,4.776116470420933,-22.316352558730635,10.900587974419148
run_20251212_204829_baseline,1,0,28,0.08053550000477117,-15.174263086550237,4.776116470420933,-22.316352558730635,10.678510378467095
run_20251212_204829_baseline,1,0,29,0.0796386000001803,-14.913526618241356,4.776116470420933,-22.316352558730635,10.848144858312843
run_20251212_204829_baseline,1,0,30,0.08208870000089519,-15.222923731366874,4.776116470420933,-22.316352558730635,10.644195274616255
run_20251212_204829_baseline,1,0,31,0.07806549999804702,-15.541297336603431,4.776116470420933,-22.316352558730635,10.408279692344307
run_20251212_204829_baseline,1,0,32,0.0873074999981327,-15.491802696903893,4.776116470420933,-22.316352558730635,10.458509106351705
run_20251212_204829_baseline,1,0,33,0.08084249999956228,-15.35754287176645,4.776116470420933,-22.316352558730635,10.565789024470151
run_20251212_204829_baseline,1,0,34,0.08201630000257865,-15.112835239082173,4.776116470420933,-22.316352558730635,10.716869864159541
run_20251212_204829_baseline,1,1,0,0.09713919999194331,-32.26395669742553,-8.067656734023743,-45.893024789225635,10.87831475481855
run_20251212_204829_baseline,1,1,1,0.09293610000167973,-30.637606589691092,-8.067656734023743,-43.833285777778784,11.215492335363507
run_20251212_204829_baseline,1,1,2,0.09668830000737216,-30.250948233863497,-8.067656734023743,-43.833285777778784,11.389892310445294
run_20251212_204829_baseline,1,1,3,0.09250060000340454,-29.436550701259563,-8.067656734023743,-43.833285777778784,11.694758484722147
run_20251212_204829_baseline,1,1,4,0.08860709999862593,-29.70150510658946,-8.067656734023743,-43.16286755937421,11.538335042947445
run_20251212_204829_baseline,1,1,5,0.08828689999063499,-29.21414348962949,-8.067656734023743,-42.59032088710558,11.66025081924986
run_20251212_204829_baseline,1,1,6,0.08914609999919776,-29.707012793947634,-8.067656734023743,-43.833285777778784,11.513769953369376
run_20251212_204829_baseline,1,1,7,0.0892675000068266,-28.98968407863337,-8.067656734023743,-43.833285777778784,11.919975797663481
run_20251212_204829_baseline,1,1,8,0.08688170000095852,-29.338631259962895,-8.067656734023743,-43.16286755937421,11.645178786530101
run_20251212_204829_baseline,1,1,9,0.0915069000038784,-29.748467422181225,-8.067656734023743,-43.833285777778784,11.599664889781211
run_20251212_204829_baseline,1,1,10,0.09045089999563061,-29.079282633380483,-8.067656734023743,-43.833285777778784,11.909788756779509
run_20251212_204829_baseline,1,1,11,0.09431000000040513,-29.38114055145743,-8.067656734023743,-43.833285777778784,11.781836363976506
run_20251212_204829_baseline,1,1,12,0.08830739998666104,-28.561093186930417,-8.067656734023743,-43.833285777778784,12.085866483658164
run_20251212_204829_baseline,1,1,13,0.09027159999823198,-29.15103763999641,-8.067656734023743,-43.16286755937421,11.873189043092768
run_20251212_204829_baseline,1,1,14,0.08912930000224151,-29.25281666121496,-8.067656734023743,-43.16286755937421,11.676525366808734
run_20251212_204829_baseline,1,1,15,0.08967710001161322,-30.005520737441252,-8.067656734023743,-43.833285777778784,11.239203387784315
run_20251212_204829_baseline,1,1,16,0.0929238999960944,-29.692410437713658,-8.067656734023743,-42.59032088710558,11.323534939230068
run_20251212_204829_baseline,1,1,17,0.09078269999008626,-29.753628069773068,-8.067656734023743,-43.833285777778784,11.553808769817836
run_20251212_204829_baseline,1,1,18,0.08730309999373276,-28.994909073299535,-8.067656734023743,-42.59032088710558,11.836137822528633
run_20251212_204829_baseline,1,1,19,0.09080959999118932,-29.392103176519903,-8.067656734023743,-43.16286755937421,11.465578863237738
run_20251212_204829_baseline,1,1,20,0.08957189999637194,-29.819455202221473,-8.067656734023743,-42.59032088710558,11.502775222971497
run_20251212_204829_baseline,1,1,21,0.09583839999686461,-29.23463664975927,-8.067656734023743,-43.833285777778784,11.718170793497741
run_20251212_204829_baseline,1,1,22,0.09111890000349376,-29.869334793406594,-8.067656734023743,-42.59032088710558,11.41525631533338
run_20251212_204829_baseline,1,1,23,0.08668199999374337,-29.383668787977967,-8.067656734023743,-43.833285777778784,11.443362335428825
run_20251212_204829_baseline,1,1,24,0.08879520000482444,-29.53577031695221,-8.067656734023743,-43.833285777778784,11.509428407313717
run_20251212_204829_baseline,1,1,25,0.09249749999435153,-29.733245957945748,-8.067656734023743,-43.833285777778784,11.359243423776332
run_20251212_204829_baseline,1,1,26,0.08787639999354724,-29.419451376415157,-8.067656734023743,-43.833285777778784,11.5712822480651
run_20251212_204829_baseline,1,1,27,0.09375739999813959,-29.46918755594327,-8.067656734023743,-43.833285777778784,11.750814196950659
run_20251212_204829_baseline,1,1,28,0.09126870000909548,-29.073992562002992,-8.067656734023743,-43.833285777778784,11.705211187495552
run_20251212_204829_baseline,1,1,29,0.08797619999677408,-29.070300765881623,-8.067656734023743,-43.833285777778784,11.710988240116357
run_20251212_204829_baseline,1,1,30,0.09180339999147691,-29.929079429486784,-8.067656734023743,-43.833285777778784,11.292317382218835
run_20251212_204829_baseline,1,1,31,0.08851539999886882,-29.46316222240446,-8.067656734023743,-43.833285777778784,11.780885762580517
run_20251212_204829_baseline,1,1,32,0.0971304999984568,-29.5947504717419,-8.067656734023743,-43.833285777778784,11.432827353964033
run_20251212_204829_baseline,1,1,33,0.08907939998607617,-29.87303805879009,-8.067656734023743,-43.16286755937421,11.229109790417368
run_20251212_204829_baseline,1,1,34,0.08750080000027083,-29.939130885941612,-8.067656734023743,-43.833285777778784,11.254453862490045
run_20251212_204829_baseline,1,2,0,0.08901999999943655,-27.611411929635615,-4.659970920520886,-43.833285777778784,12.028145578858444
run_20251212_204829_baseline,1,2,1,0.09214560000691563,-27.445956609634667,-4.659970920520886,-43.833285777778784,11.754565273722033
run_20251212_204829_baseline,1,2,2,0.09191060000739526,-27.616969933632813,-4.659970920520886,-43.833285777778784,11.95022849452265
run_20251212_204829_baseline,1,2,3,0.09033710000221618,-27.182738189866107,-4.659970920520886,-43.833285777778784,12.325917515398713
run_20251212_204829_baseline,1,2,4,0.09026499999163207,-26.591573971863145,-4.659970920520886,-43.833285777778784,12.290752207561646
run_20251212_204829_baseline,1,2,5,0.09215260000200942,-27.219153901113177,-4.659970920520886,-43.16286755937421,12.256086310591812
run_20251212_204829_baseline,1,2,6,0.09334320000198204,-27.196447233209643,-4.659970920520886,-43.833285777778784,11.919240577848974
run_20251212_204829_baseline,1,2,7,0.09105920000001788,-28.06954527381779,-4.659970920520886,-45.07625066845199,11.683600349611778
run_20251212_204829_baseline,1,2,8,0.10090749998926185,-27.49438210600081,-4.659970920520886,-45.07625066845199,12.000069173955664
run_20251212_204829_baseline,1,2,9,0.0937807000009343,-27.763400324905845,-4.659970920520886,-43.16286755937421,11.537364909298644
run_20251212_204829_baseline,1,2,10,0.08937840000726283,-27.79689391245991,-4.659970920520886,-43.833285777778784,11.519505150088886
run_20251212_204829_baseline,1,2,11,0.08881970000220463,-27.723963856452908,-4.659970920520886,-43.16286755937421,11.760896092800401
run_20251212_204829_baseline,1,2,12,0.09633929999836255,-27.741241723525008,-4.659970920520886,-43.16286755937421,11.324311499614467
run_20251212_204829_baseline,1,2,13,0.08907739999995101,-27.894638866921802,-4.659970920520886,-43.833285777778784,11.582641373077292
run_20251212_204829_baseline,1,2,14,0.08935880000353791,-27.948087166328353,-4.659970920520886,-43.833285777778784,11.656493970527848
run_20251212_204829_baseline,1,2,15,0.09421899999142624,-27.66962517194549,-4.659970920520886,-43.833285777778784,11.7408118595505
run_20251212_204829_baseline,1,2,16,0.09118220000527799,-27.401266992841478,-4.659970920520886,-43.833285777778784,12.0542296767094
run_20251212_204829_baseline,1,2,17,0.09249890000501182,-27.528746116686843,-4.659970920520886,-43.833285777778784,12.088767365568547
run_20251212_204829_baseline,1,2,18,0.09093280001252424,-28.0151527908168,-4.659970920520886,-43.833285777778784,11.703064682596045
run_20251212_204829_baseline,1,2,19,0.09179590000712778,-27.92047073686517,-4.659970920520886,-43.833285777778784,11.612449229348787
run_20251212_204829_baseline,1,2,20,0.09273810000740923,-27.73554996957438,-4.659970920520886,-43.16286755937421,11.714906075205318
run_20251212_204829_baseline,1,2,21,0.08983189999707974,-28.18440683168189,-4.659970920520886,-43.833285777778784,11.615861066155796
run_20251212_204829_baseline,1,2,22,0.09436920000007376,-27.766608032870526,-4.659970920520886,-42.59032088710558,11.845118655087148
run_20251212_204829_baseline,1,2,23,0.09440700001141522,-27.680261201909737,-4.659970920520886,-43.833285777778784,11.654592460616191
run_20251212_204829_baseline,1,2,24,0.09064130000479054,-27.90227167386079,-4.659970920520886,-43.833285777778784,11.554016640292307
run_20251212_204829_baseline,1,2,25,0.09550139999191742,-27.760658658095334,-4.659970920520886,-43.833285777778784,11.753303649199113
run_20251212_204829_baseline,1,2,26,0.08960940000542905,-27.435025601407766,-4.659970920520886,-43.833285777778784,11.982293969084795
run_20251212_204829_baseline,1,2,27,0.0916599999909522,-27.591692974467268,-4.659970920520886,-43.833285777778784,11.763299655812107
run_20251212_204829_baseline,1,2,28,0.09202079998794943,-27.185350686108766,-4.659970920520886,-43.833285777778784,11.98178253302934
run_20251212_204829_baseline,1,2,29,0.0895948999968823,-27.755380877156774,-4.659970920520886,-43.16286755937421,11.562669656864214
run_20251212_204829_baseline,1,2,30,0.0893385999952443,-27.29607859622525,-4.659970920520886,-45.07625066845199,11.861941115819686
run_20251212_204829_baseline,1,2,31,0.08946020000439603,-28.15549264112664,-4.659970920520886,-43.16286755937421,11.242072998449352
run_20251212_204829_baseline,1,2,32,0.09174350000103004,-28.30275432339794,-4.659970920520886,-43.833285777778784,11.451918922232744
run_20251212_204829_baseline,1,2,33,0.10986850000335835,-27.667804068250565,-4.659970920520886,-43.833285777778784,11.754520287629811
run_20251212_204829_baseline,1,2,34,0.08875120000448078,-27.805672384263737,-4.659970920520886,-43.833285777778784,11.898705051774703
run_20251212_204829_baseline,1,3,0,0.09355170000344515,-28.19595106629233,-4.659970920520886,-43.833285777778784,11.924019086793333
run_20251212_204829_baseline,1,3,1,0.09448460000567138,-28.154046543341902,-4.659970920520886,-43.833285777778784,11.997097933184161
run_20251212_204829_baseline,1,3,2,0.09439579999889247,-28.043337925336523,-4.659970920520886,-45.07625066845199,11.885564706816899
run_20251212_204829_baseline,1,3,3,0.10164379999332596,-28.16879498070309,-4.659970920520886,-43.833285777778784,11.65592477003739
run_20251212_204829_baseline,1,3,4,0.09576799999922514,-27.72062210365657,-4.659970920520886,-43.833285777778784,11.879086856251842
run_20251212_204829_baseline,1,3,5,0.0915058999962639,-27.855899574897702,-4.659970920520886,-43.833285777778784,11.802057339515468
run_20251212_204829_baseline,1,3,6,0.09629479999421164,-27.666932054595225,-4.659970920520886,-43.833285777778784,11.981316008029545
run_20251212_204829_baseline,1,3,7,0.09371819999068975,-27.725464446656076,-4.659970920520886,-43.833285777778784,11.990133676737912
run_20251212_204829_baseline,1,3,8,0.0942734999989625,-27.88633618842993,-4.659970920520886,-43.833285777778784,12.032424823761007
run_20251212_204829_baseline,1,3,9,0.10262449999572709,-28.37839917558877,-4.659970920520886,-43.833285777778784,11.53498580012518
run_20251212_204829_baseline,1,3,10,0.09385859999747481,-27.78758586058052,-4.659970920520886,-45.07625066845199,11.733260340232874
run_20251212_204829_baseline,1,3,11,0.09398280001187231,-27.989538017897946,-4.659970920520886,-43.833285777778784,11.52874207149221
